citation_id,run_id,ticker,claim_type,claim_text,source_doc_id,source_url,source_version,filing_date,section_ref,page_ref,quote,extraction_method,recorded_by,recorded_at,verification_status,verified_by,verified_at,notes
CIT-pilot25_2026Q1_v1-ADM-001,pilot25_2026Q1_v1,ADM,qualitative,Workforce-related statement for ADM,SRC-pilot25_2026Q1_v1-FILING-ADM-000000708426000011,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,0000007084-26-000011,2026-02-17,auto_keyword_scan,,"Under the stewardship of its Board of Directors, the Company has established several key social and environmental policies that collectively outline expectations for its employees, business partners and contractors, and the Company, as a whole with respect to its sourcing operations.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADM-002,pilot25_2026Q1_v1,ADM,qualitative,Workforce-related statement for ADM,SRC-pilot25_2026Q1_v1-FILING-ADM-000000708426000011,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,0000007084-26-000011,2026-02-17,auto_keyword_scan,,"These policies set the standards that govern the Company s approach to environmental stewardship, employee conduct, and raw material sourcing, among other areas, and are available on the Company s website.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADM-003,pilot25_2026Q1_v1,ADM,qualitative,Workforce-related statement for ADM,SRC-pilot25_2026Q1_v1-FILING-ADM-000000708426000011,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,0000007084-26-000011,2026-02-17,auto_keyword_scan,,Human Capital and Culture ADM s purpose of unlocking the power of nature to enrich the quality of life highlights the significant role ADM plays within an essential industry and the critical job each employee has within the Company.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADM-004,pilot25_2026Q1_v1,ADM,qualitative,Workforce-related statement for ADM,SRC-pilot25_2026Q1_v1-FILING-ADM-000000708426000011,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,0000007084-26-000011,2026-02-17,auto_keyword_scan,,"The Company focuses on attracting, developing, and retaining a skilled, engaged, and diverse workforce aligned with its values and business objectives.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADM-005,pilot25_2026Q1_v1,ADM,qualitative,Workforce-related statement for ADM,SRC-pilot25_2026Q1_v1-FILING-ADM-000000708426000011,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,0000007084-26-000011,2026-02-17,auto_keyword_scan,,fostering a diverse and inclusive global workforce;,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADM-006,pilot25_2026Q1_v1,ADM,qualitative,Workforce-related statement for ADM,SRC-pilot25_2026Q1_v1-FILING-ADM-000000708426000011,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,0000007084-26-000011,2026-02-17,auto_keyword_scan,,"ADM provides market-competitive pay, benefits, and offerings that promote employee well being, including health, wellness, and retirement programs.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADM-007,pilot25_2026Q1_v1,ADM,qualitative,Workforce-related statement for ADM,SRC-pilot25_2026Q1_v1-FILING-ADM-000000708426000011,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,0000007084-26-000011,2026-02-17,auto_keyword_scan,,"Part of ADM s vision is to foster an inclusive culture with opportunities for all employees so that all members of its diverse, global workforce belong and make meaningful contributions to the success of each other and the Company.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADM-008,pilot25_2026Q1_v1,ADM,qualitative,Workforce-related statement for ADM,SRC-pilot25_2026Q1_v1-FILING-ADM-000000708426000011,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,0000007084-26-000011,2026-02-17,auto_keyword_scan,,"ADM also monitors workforce engagement, turnover, and other important people metrics to inform human capital priorities and drive continuous improvement.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADM-009,pilot25_2026Q1_v1,ADM,qualitative,Workforce-related statement for ADM,SRC-pilot25_2026Q1_v1-FILING-ADM-000000708426000011,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,0000007084-26-000011,2026-02-17,auto_keyword_scan,,"The following table sets forth information about the Company s employees as of December 31, 2025.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADM-010,pilot25_2026Q1_v1,ADM,qualitative,Workforce-related statement for ADM,SRC-pilot25_2026Q1_v1-FILING-ADM-000000708426000011,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,0000007084-26-000011,2026-02-17,auto_keyword_scan,,"Number of Employees by Contract and Region Salaried Hourly Part-Time Total North America 8,802 9,904 145 18,851 Latin America (LATAM) 3,836 5,677 15 9,528 Europe, the Middle East, and Africa (EMEA) 5,460 4,214 528 10,202 Asia-Pacific (APAC) 2,021 884 10 2,915 Total 20,119 20,679 698 41,496 Available Information The Company s website is http://www.adm.com.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADM-011,pilot25_2026Q1_v1,ADM,qualitative,Workforce-related statement for ADM,SRC-pilot25_2026Q1_v1-FILING-ADM-000000708426000011,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,0000007084-26-000011,2026-02-17,auto_keyword_scan,,The availability of skilled trade and production workers has been a specific focus for the manufacturing industry.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADM-012,pilot25_2026Q1_v1,ADM,qualitative,Workforce-related statement for ADM,SRC-pilot25_2026Q1_v1-FILING-ADM-000000708426000011,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,0000007084-26-000011,2026-02-17,auto_keyword_scan,,"Additionally, acquisitions may involve integration risks such as: internal control effectiveness, system integration risks, the risk of impairment charges related to goodwill and other intangibles, ability to retain acquired employees, and other unanticipated risks.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADP-001,pilot25_2026Q1_v1,ADP,qualitative,Workforce-related statement for ADP,SRC-pilot25_2026Q1_v1-FILING-ADP-000000867025000037,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/adp-20250630.htm,0000008670-25-000037,2025-08-06,auto_keyword_scan,,"We continuously aim to solve complex business challenges for our clients and their workers, helping them work smarter today so they can have more success tomorrow.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADP-002,pilot25_2026Q1_v1,ADP,qualitative,Workforce-related statement for ADP,SRC-pilot25_2026Q1_v1-FILING-ADP-000000867025000037,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/adp-20250630.htm,0000008670-25-000037,2025-08-06,auto_keyword_scan,,"Today, we are a global leader in HR and payroll solutions, serving over 1.1 million clients and paying over 42 million workers in over 140 countries and territories.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADP-003,pilot25_2026Q1_v1,ADP,qualitative,Workforce-related statement for ADP,SRC-pilot25_2026Q1_v1-FILING-ADP-000000867025000037,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/adp-20250630.htm,0000008670-25-000037,2025-08-06,auto_keyword_scan,,3 BUSINESS OVERVIEW ADP s Mission Our mission is to help businesses make meaningful change in the world of work by providing insightful HCM solutions that meet the evolving needs of our clients and their workers.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADP-004,pilot25_2026Q1_v1,ADP,qualitative,Workforce-related statement for ADP,SRC-pilot25_2026Q1_v1-FILING-ADP-000000867025000037,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/adp-20250630.htm,0000008670-25-000037,2025-08-06,auto_keyword_scan,,"From HR, payroll, time and benefits to HR outsourcing, talent, compliance and retirement, our solutions span the entire employee experience from hire to retire.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADP-005,pilot25_2026Q1_v1,ADP,qualitative,Workforce-related statement for ADP,SRC-pilot25_2026Q1_v1-FILING-ADP-000000867025000037,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/adp-20250630.htm,0000008670-25-000037,2025-08-06,auto_keyword_scan,,"We aim to solve the needs of our clients and their workers today by making HCM transactions compliant and effortless, while anticipating their needs of tomorrow by incorporating valuable data insights and guidance into our solutions to help them better understand their workforce and position them to make better decisions.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADP-006,pilot25_2026Q1_v1,ADP,qualitative,Workforce-related statement for ADP,SRC-pilot25_2026Q1_v1-FILING-ADP-000000867025000037,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/adp-20250630.htm,0000008670-25-000037,2025-08-06,auto_keyword_scan,,"Our clients look to us as a source of expertise to understand key HR trends and best practices, employment and related legislation and regulations, and to offer thoughtful strategies to utilize HCM technology to achieve their business objectives and support their workforce.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADP-007,pilot25_2026Q1_v1,ADP,qualitative,Workforce-related statement for ADP,SRC-pilot25_2026Q1_v1-FILING-ADP-000000867025000037,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/adp-20250630.htm,0000008670-25-000037,2025-08-06,auto_keyword_scan,,We will continue to leverage our significant data insights and investments in AI and other technologies to further enable and effectively apply our decades of knowledge and experience to help our clients and their workers navigate the ever-changing world of work.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADP-008,pilot25_2026Q1_v1,ADP,qualitative,Workforce-related statement for ADP,SRC-pilot25_2026Q1_v1-FILING-ADP-000000867025000037,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/adp-20250630.htm,0000008670-25-000037,2025-08-06,auto_keyword_scan,,"We will continue to build on these strengths to further improve our client experience, and to add to our global footprint to further meet our clients where they choose to do business and address their needs for a distributed and flexible workforce.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADP-009,pilot25_2026Q1_v1,ADP,qualitative,Workforce-related statement for ADP,SRC-pilot25_2026Q1_v1-FILING-ADP-000000867025000037,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/adp-20250630.htm,0000008670-25-000037,2025-08-06,auto_keyword_scan,,We see meaningful opportunities to leverage our strength in global payroll and expand our HR and workforce management 4 solutions to support our global and multinational clients.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADP-010,pilot25_2026Q1_v1,ADP,qualitative,Workforce-related statement for ADP,SRC-pilot25_2026Q1_v1-FILING-ADP-000000867025000037,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/adp-20250630.htm,0000008670-25-000037,2025-08-06,auto_keyword_scan,,And we intend to grow our sales organization and continue to invest in best-in-class sales technology to not only optimize the purchase experience but to also empower our sellers to provide the deep expertise and insights our clients require to ensure they have the right HCM solutions to help them achieve their objectives and make a meaningful impact for their employees.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADP-011,pilot25_2026Q1_v1,ADP,qualitative,Workforce-related statement for ADP,SRC-pilot25_2026Q1_v1-FILING-ADP-000000867025000037,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/adp-20250630.htm,0000008670-25-000037,2025-08-06,auto_keyword_scan,,"For over 75 years, we have proven that actively listening and responding to what clients and their employees need and want keeps the world of work progressing forward.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADP-012,pilot25_2026Q1_v1,ADP,qualitative,Workforce-related statement for ADP,SRC-pilot25_2026Q1_v1-FILING-ADP-000000867025000037,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/adp-20250630.htm,0000008670-25-000037,2025-08-06,auto_keyword_scan,,"As technologies like AI, machine learning ( ML ) and generative AI change how work happens, we remain focused on providing our clients and associates with HCM technology that is easy to use, powered with smart insights and personalized to support a human-centric experience.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADSK-001,pilot25_2026Q1_v1,ADSK,qualitative,Workforce-related statement for ADSK,SRC-pilot25_2026Q1_v1-FILING-ADSK-000076939726000015,https://www.sec.gov/Archives/edgar/data/769397/000076939726000015/adsk-20260131.htm,0000769397-26-000015,2026-03-03,auto_keyword_scan,,"Team members can use Autodesk Build for requests for information (RFIs), submittals, and meetings to manage the flow of information and track project progress across the construction timeline.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADSK-002,pilot25_2026Q1_v1,ADSK,qualitative,Workforce-related statement for ADSK,SRC-pilot25_2026Q1_v1-FILING-ADSK-000076939726000015,https://www.sec.gov/Archives/edgar/data/769397/000076939726000015/adsk-20260131.htm,0000769397-26-000015,2026-03-03,auto_keyword_scan,,Users can share all design data with team members who use AutoCAD or other Autodesk products built on AutoCAD.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADSK-003,pilot25_2026Q1_v1,ADSK,qualitative,Workforce-related statement for ADSK,SRC-pilot25_2026Q1_v1-FILING-ADSK-000076939726000015,https://www.sec.gov/Archives/edgar/data/769397/000076939726000015/adsk-20260131.htm,0000769397-26-000015,2026-03-03,auto_keyword_scan,,"We take action as a business to support our employees, customers, and communities in our collective opportunity to design and make a better world for all.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADSK-004,pilot25_2026Q1_v1,ADSK,qualitative,Workforce-related statement for ADSK,SRC-pilot25_2026Q1_v1-FILING-ADSK-000076939726000015,https://www.sec.gov/Archives/edgar/data/769397/000076939726000015/adsk-20260131.htm,0000769397-26-000015,2026-03-03,auto_keyword_scan,,"9 Table of Contents These opportunities primarily manifest as outcomes through how our customers leverage our technology to design and make net-zero carbon buildings, resilient infrastructure, more sustainable products, and a thriving workforce.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADSK-005,pilot25_2026Q1_v1,ADSK,qualitative,Workforce-related statement for ADSK,SRC-pilot25_2026Q1_v1-FILING-ADSK-000076939726000015,https://www.sec.gov/Archives/edgar/data/769397/000076939726000015/adsk-20260131.htm,0000769397-26-000015,2026-03-03,auto_keyword_scan,,"The purpose of the Foundation is twofold: to support employees to create a better world at work, at home, and in the community by matching employees volunteer time and donations to nonprofit organizations;",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADSK-006,pilot25_2026Q1_v1,ADSK,qualitative,Workforce-related statement for ADSK,SRC-pilot25_2026Q1_v1-FILING-ADSK-000076939726000015,https://www.sec.gov/Archives/edgar/data/769397/000076939726000015/adsk-20260131.htm,0000769397-26-000015,2026-03-03,auto_keyword_scan,,TALENT AND HUMAN CAPITAL MANAGEMENT Our employees play a central role in the success of our long-term strategy.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADSK-007,pilot25_2026Q1_v1,ADSK,qualitative,Workforce-related statement for ADSK,SRC-pilot25_2026Q1_v1-FILING-ADSK-000076939726000015,https://www.sec.gov/Archives/edgar/data/769397/000076939726000015/adsk-20260131.htm,0000769397-26-000015,2026-03-03,auto_keyword_scan,,"Autodesk s Culture Code defines values and behaviors that support our commitment to being a customer company, where each employee takes responsibility for 12 Table of Contents understanding our customers needs, expectations, and experiences.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADSK-008,pilot25_2026Q1_v1,ADSK,numeric,Employee count candidate for ADSK: 14300,SRC-pilot25_2026Q1_v1-FILING-ADSK-000076939726000015,https://www.sec.gov/Archives/edgar/data/769397/000076939726000015/adsk-20260131.htm,0000769397-26-000015,2026-03-03,auto_keyword_scan,,"As of January 31, 2026, we employed approximately 14,300 people, a decrease from approximately 15,300 employees as of the end of fiscal year 2025.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADSK-009,pilot25_2026Q1_v1,ADSK,qualitative,Workforce-related statement for ADSK,SRC-pilot25_2026Q1_v1-FILING-ADSK-000076939726000015,https://www.sec.gov/Archives/edgar/data/769397/000076939726000015/adsk-20260131.htm,0000769397-26-000015,2026-03-03,auto_keyword_scan,,None of our employees in the United States are represented by a labor union.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADSK-010,pilot25_2026Q1_v1,ADSK,qualitative,Workforce-related statement for ADSK,SRC-pilot25_2026Q1_v1-FILING-ADSK-000076939726000015,https://www.sec.gov/Archives/edgar/data/769397/000076939726000015/adsk-20260131.htm,0000769397-26-000015,2026-03-03,auto_keyword_scan,,"In certain foreign countries, our employees are represented by trade unions or works councils.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADSK-011,pilot25_2026Q1_v1,ADSK,qualitative,Workforce-related statement for ADSK,SRC-pilot25_2026Q1_v1-FILING-ADSK-000076939726000015,https://www.sec.gov/Archives/edgar/data/769397/000076939726000015/adsk-20260131.htm,0000769397-26-000015,2026-03-03,auto_keyword_scan,,We have never experienced any work stoppages and believe our employee relations are strong.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ADSK-012,pilot25_2026Q1_v1,ADSK,qualitative,Workforce-related statement for ADSK,SRC-pilot25_2026Q1_v1-FILING-ADSK-000076939726000015,https://www.sec.gov/Archives/edgar/data/769397/000076939726000015/adsk-20260131.htm,0000769397-26-000015,2026-03-03,auto_keyword_scan,,"Reliance upon employees in other countries entails various risks and changes in these foreign countries, such as government instability or regulation unfavorable to foreign-owned businesses, which could negatively impact our business in the future.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEE-001,pilot25_2026Q1_v1,AEE,qualitative,Workforce-related statement for AEE,SRC-pilot25_2026Q1_v1-FILING-AEE-000100291026000009,https://www.sec.gov/Archives/edgar/data/1002910/000100291026000009/aee-20251231.htm,0001002910-26-000009,2026-02-18,auto_keyword_scan,,"ERISA Employee Retirement Income Security Act of 1974, as amended.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEE-002,pilot25_2026Q1_v1,AEE,qualitative,Workforce-related statement for AEE,SRC-pilot25_2026Q1_v1-FILING-AEE-000100291026000009,https://www.sec.gov/Archives/edgar/data/1002910/000100291026000009/aee-20251231.htm,0001002910-26-000009,2026-02-18,auto_keyword_scan,,"the impact of cyberattacks and data security risks on us, our suppliers, or other entities on the grid, including those arising from generative or agentic artificial intelligence, which could, among other things, result in the loss of operational control of energy centers and electric and natural gas transmission and distribution systems and/or the loss of data, such as customer, employee, financial, and operating system information;",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEE-003,pilot25_2026Q1_v1,AEE,qualitative,Workforce-related statement for AEE,SRC-pilot25_2026Q1_v1-FILING-AEE-000100291026000009,https://www.sec.gov/Archives/edgar/data/1002910/000100291026000009/aee-20251231.htm,0001002910-26-000009,2026-02-18,auto_keyword_scan,,"labor disputes, workforce reductions, our ability to attract and retain professional and skilled-craft employees, changes in future wage and employee benefits costs, including those resulting from changes in discount rates, mortality tables, returns on benefit plan assets, and other assumptions;",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEE-004,pilot25_2026Q1_v1,AEE,qualitative,Workforce-related statement for AEE,SRC-pilot25_2026Q1_v1-FILING-AEE-000100291026000009,https://www.sec.gov/Archives/edgar/data/1002910/000100291026000009/aee-20251231.htm,0001002910-26-000009,2026-02-18,auto_keyword_scan,,"HUMAN CAPITAL MANAGEMENT The execution of Ameren s core strategy to invest in rate-regulated energy infrastructure, enhance regulatory frameworks and advocate for responsible policies, and optimize operating performance is driven by the capabilities and engagement of our workforce.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEE-005,pilot25_2026Q1_v1,AEE,qualitative,Workforce-related statement for AEE,SRC-pilot25_2026Q1_v1-FILING-AEE-000100291026000009,https://www.sec.gov/Archives/edgar/data/1002910/000100291026000009/aee-20251231.htm,0001002910-26-000009,2026-02-18,auto_keyword_scan,,"Ameren s workforce strategy is designed to promote a skilled workforce that is well-prepared to deliver on Ameren s mission ( To Power the Quality of Life ) and vision ( Leading the Way to a Sustainable Energy Future ), both today and in the future.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEE-006,pilot25_2026Q1_v1,AEE,qualitative,Workforce-related statement for AEE,SRC-pilot25_2026Q1_v1-FILING-AEE-000100291026000009,https://www.sec.gov/Archives/edgar/data/1002910/000100291026000009/aee-20251231.htm,0001002910-26-000009,2026-02-18,auto_keyword_scan,,Our workforce strategy is anchored in four key pillars: Culture;,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEE-007,pilot25_2026Q1_v1,AEE,qualitative,Workforce-related statement for AEE,SRC-pilot25_2026Q1_v1-FILING-AEE-000100291026000009,https://www.sec.gov/Archives/edgar/data/1002910/000100291026000009/aee-20251231.htm,0001002910-26-000009,2026-02-18,auto_keyword_scan,,We are committed to workforce practices that adhere to laws and regulations regarding non-discrimination.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEE-008,pilot25_2026Q1_v1,AEE,qualitative,Workforce-related statement for AEE,SRC-pilot25_2026Q1_v1-FILING-AEE-000100291026000009,https://www.sec.gov/Archives/edgar/data/1002910/000100291026000009/aee-20251231.htm,0001002910-26-000009,2026-02-18,auto_keyword_scan,,"We make employment decisions based on merit, without regard to any characteristic protected by law, and reinforce this commitment through robust risk management practices, ongoing legal monitoring, mandatory non-discrimination training, and employee feedback mechanisms.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEE-009,pilot25_2026Q1_v1,AEE,qualitative,Workforce-related statement for AEE,SRC-pilot25_2026Q1_v1-FILING-AEE-000100291026000009,https://www.sec.gov/Archives/edgar/data/1002910/000100291026000009/aee-20251231.htm,0001002910-26-000009,2026-02-18,auto_keyword_scan,,"Ameren s Chief Executive Officer and our Chief Human Resources Officer, with the support of other leaders of the Ameren Companies, are responsible for developing and executing our workforce strategy.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEE-010,pilot25_2026Q1_v1,AEE,qualitative,Workforce-related statement for AEE,SRC-pilot25_2026Q1_v1-FILING-AEE-000100291026000009,https://www.sec.gov/Archives/edgar/data/1002910/000100291026000009/aee-20251231.htm,0001002910-26-000009,2026-02-18,auto_keyword_scan,,"In doing so, we strive to align our employees to our mission and vision, improve safety, continuously improve operating performance, attract and retain top talent, and recognize employee contributions, among other things.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEE-011,pilot25_2026Q1_v1,AEE,qualitative,Workforce-related statement for AEE,SRC-pilot25_2026Q1_v1-FILING-AEE-000100291026000009,https://www.sec.gov/Archives/edgar/data/1002910/000100291026000009/aee-20251231.htm,0001002910-26-000009,2026-02-18,auto_keyword_scan,,"We seek employee feedback through confidential surveys and other channels, using insights to enhance the employee experience and take actions aimed at increasing employee engagement.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEE-012,pilot25_2026Q1_v1,AEE,qualitative,Workforce-related statement for AEE,SRC-pilot25_2026Q1_v1-FILING-AEE-000100291026000009,https://www.sec.gov/Archives/edgar/data/1002910/000100291026000009/aee-20251231.htm,0001002910-26-000009,2026-02-18,auto_keyword_scan,,We have enhanced our facilities and workforce policies and practices to increase collaboration and productivity.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEP-001,pilot25_2026Q1_v1,AEP,qualitative,Workforce-related statement for AEP,SRC-pilot25_2026Q1_v1-FILING-AEP-000000490426000013,https://www.sec.gov/Archives/edgar/data/4904/000000490426000013/aep-20251231.htm,0000004904-26-000013,2026-02-12,auto_keyword_scan,,"The ability to attract and retain the requisite work force and key personnel, including senior management.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEP-002,pilot25_2026Q1_v1,AEP,qualitative,Workforce-related statement for AEP,SRC-pilot25_2026Q1_v1-FILING-AEP-000000490426000013,https://www.sec.gov/Archives/edgar/data/4904/000000490426000013/aep-20251231.htm,0000004904-26-000013,2026-02-12,auto_keyword_scan,,"As of December 31, 2025, the subsidiaries of AEP had a total of 17,581 employees.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEP-003,pilot25_2026Q1_v1,AEP,qualitative,Workforce-related statement for AEP,SRC-pilot25_2026Q1_v1-FILING-AEP-000000490426000013,https://www.sec.gov/Archives/edgar/data/4904/000000490426000013/aep-20251231.htm,0000004904-26-000013,2026-02-12,auto_keyword_scan,,"As a holding company rather than an operating company, AEP has no employees.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEP-004,pilot25_2026Q1_v1,AEP,qualitative,Workforce-related statement for AEP,SRC-pilot25_2026Q1_v1-FILING-AEP-000000490426000013,https://www.sec.gov/Archives/edgar/data/4904/000000490426000013/aep-20251231.htm,0000004904-26-000013,2026-02-12,auto_keyword_scan,,Neither AEPTCo nor its subsidiaries have any employees.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEP-005,pilot25_2026Q1_v1,AEP,qualitative,Workforce-related statement for AEP,SRC-pilot25_2026Q1_v1-FILING-AEP-000000490426000013,https://www.sec.gov/Archives/edgar/data/4904/000000490426000013/aep-20251231.htm,0000004904-26-000013,2026-02-12,auto_keyword_scan,,The executive officers of AEP and certain of the executive officers of its public utility subsidiaries are employees of AEPSC.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEP-006,pilot25_2026Q1_v1,AEP,numeric,Employee count candidate for AEP: 6994,SRC-pilot25_2026Q1_v1-FILING-AEP-000000490426000013,https://www.sec.gov/Archives/edgar/data/4904/000000490426000013/aep-20251231.htm,0000004904-26-000013,2026-02-12,auto_keyword_scan,,"As of December 31, 2025, AEPSC had 6,994 employees.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEP-007,pilot25_2026Q1_v1,AEP,qualitative,Workforce-related statement for AEP,SRC-pilot25_2026Q1_v1-FILING-AEP-000000490426000013,https://www.sec.gov/Archives/edgar/data/4904/000000490426000013/aep-20251231.htm,0000004904-26-000013,2026-02-12,auto_keyword_scan,,"HUMAN CAPITAL MANAGEMENT Attracting, developing and retaining high-performing employees with the skills and experience needed to serve customers efficiently and effectively is crucial to AEP s growth and competitiveness and is central to the Company s long-term strategy.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
